Woreda,Kebele,Village Name,Name of water system,Latitude,Longitude,Elevation,Photo,Year of construction (EFY),on spot or have distribution,Number of water points,# Non functional water points,Total HH beneficiaries,#house hold connections,Type of water system,water source fenced,guard at source,Type of lifting device (on spot),Type of hand pump,Type of power source,Functionality Status,Has the system ever been maintained/Rehabilitated?,water quality test conducted regularly,Water quality complain from user community,What is the complain ?,Who manages the system?,Year of WASHCO established (EFY),Are all WASHCO members active?,Date of last woreda visit to the WASHCO (EFY)?,Was there WASHCO training?,Date of last WASHCO training (EFY),# of women WASHCO members,Does the WASHCO have bank account?,When was the bank account opened (EFY)?,the last audit conducted (EFY),Water fee collection,Fee collection Modality,Fee collected regularly,How many Birr per specified modality,
Mana,Kenterii,atiro gadalgibu,giravity,7.842358658,36.799475,1742,https://akvoflow-23.s3.amazonaws.com/images/2b0b967c-a5c7-4095-8714-e0554b14fbad.jpg,2007-09-12,On Spot,,,73,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,atiro maya,giravity,7.846106213,36.79789286,1800,https://akvoflow-23.s3.amazonaws.com/images/7b55f8ed-c651-4f5a-96c1-f49cc00156f2.jpg,1991-09-13,On Spot,,,72,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,kennasa,giravity,7.858778372,36.7979176,1740,https://akvoflow-23.s3.amazonaws.com/images/43f797cd-a118-4ca0-9cc6-1e7e6d989b08.jpg,2001-09-06,On Spot,,,69,,Spring,Yes,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,tanku almacca,giravity,7.872362875,36.79371643,1718,https://akvoflow-23.s3.amazonaws.com/images/d8872f48-00b2-435f-8ca9-4abdac9135f3.jpg,1989-10-06,On Spot,,,65,,Spring,NO,NO,Gravity,,,Partial Functional,No,No,No,,No management,,No,,No,,,Yes,,,No,,No,,
Mana,Kenterii,tanku albulgu 1ffa,giravity,7.874120699,36.79468819,1712,https://akvoflow-23.s3.amazonaws.com/images/2fc93be4-6a90-44b8-ac9b-7282b51d7314.jpg,1997-08-08,On Spot,,,64,,Spring,No,No,Gravity,,,Partial Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,atiro tsigge,giravity,7.827791578,36.80046851,1894,https://akvoflow-23.s3.amazonaws.com/images/bddcf083-306a-4099-ad9b-ac510cd76301.jpg,2006-04-07,On Spot,,,60,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,tanku albulgu 2ffa,giravity,7.874181604,36.79461105,1751,https://akvoflow-23.s3.amazonaws.com/images/ad14bd67-3732-487b-8ce7-c813c25224d5.jpg,2010-12-09,On Spot,,,60,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,dinu mangide,giravity,7.866366854,36.79703481,1698,https://akvoflow-23.s3.amazonaws.com/images/18966269-a645-4d09-b9f0-a0b195e9fb63.jpg,1994-12-08,On Spot,,,58,,Spring,No,No,Gravity,,,Partial Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,fiite,giravity,7.85482385,36.79651984,1731,https://akvoflow-23.s3.amazonaws.com/images/c4a3a087-8737-4960-9ada-58f8715d2d5f.jpg,1997-04-04,On Spot,,,58,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,kanteri harbu,giravity,7.860461276,36.79822656,1808,https://akvoflow-23.s3.amazonaws.com/images/da8578b6-d438-420e-b9b3-4a0e1db27a89.jpg,1989-09-01,On Spot,,,72,,Spring,No,No,Gravity,,,Functional,Yes,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,atiro daggu,giravity,7.837063875,36.79432134,1696,https://akvoflow-23.s3.amazonaws.com/images/5a397d68-8181-49b4-96ca-b8b41e4c3127.jpg,2006-09-08,On Spot,,,64,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,mole dararatu wolake,giravity,7.846753793,36.81428632,1722,https://akvoflow-23.s3.amazonaws.com/images/11474b23-23a7-44af-8717-bbb82505018f.jpg,2003-11-08,On Spot,,,60,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,darru sayyidi,giravity,7.853080777,36.82449475,1874,https://akvoflow-23.s3.amazonaws.com/images/9f363372-61af-4826-a96d-fcfebe88575b.jpg,2006-09-15,On Spot,,,46,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,daru she mansur,giravity,7.856388798,36.82075986,1836,https://akvoflow-23.s3.amazonaws.com/images/ec2ccaaa-ef92-40fe-8465-5d5b4a2f7f5b.jpg,2006-10-06,On Spot,,,67,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,darru najib she jihad,giravity,7.852723018,36.82223795,1814,https://akvoflow-23.s3.amazonaws.com/images/b4d857eb-e369-4884-9410-52cf90cbf9cc.jpg,2007-08-10,On Spot,,,70,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,darru mahamad,giravity,7.853090414,36.82071299,1814,https://akvoflow-23.s3.amazonaws.com/images/714adff7-551c-4d40-b79e-011927d69d4b.jpg,2009-08-08,On Spot,,,65,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,mole qolati woddessa,giravity,7.856966327,36.81130566,1757,https://akvoflow-23.s3.amazonaws.com/images/98218830-f0d3-443d-9386-e840071544af.jpg,2006-09-02,On Spot,,,72,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,mole b/al giddi,giravity,7.847252535,36.81721782,1770,https://akvoflow-23.s3.amazonaws.com/images/feb652a7-151a-4b8c-86f8-2756c2342c81.jpg,2007-08-01,On Spot,,,45,,Spring,No,No,Gravity,,,Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,mole keppo,giravity,7.844908821,36.8191789,1801,https://akvoflow-23.s3.amazonaws.com/images/0bef4364-32ff-4e3c-bddc-517049c10cc6.jpg,2008-08-05,On Spot,,,65,,Spring,No,No,Gravity,,,Partial Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,yero coore alsarbo,giravity,7.822526504,36.81020681,1919,https://akvoflow-23.s3.amazonaws.com/images/966c17e4-3b0e-4dc1-b6e9-4d72ffd47285.jpg,2006-11-06,On Spot,,,72,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,mole sheeki,giravity,7.846089407,36.81907725,1741,https://akvoflow-23.s3.amazonaws.com/images/327a097d-9bc4-4f2f-95e8-69fd8997bab9.jpg,2012-09-08,On Spot,,,65,,Spring,Yes,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,dagoye finco,giravity,7.83774099,36.80974906,1783,https://akvoflow-23.s3.amazonaws.com/images/0aedb8ed-1479-43d0-b356-8ec6aed62216.jpg,2003-09-08,On Spot,,,63,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,dagoye burraqa,giravity,7.843243374,36.80570348,1832,https://akvoflow-23.s3.amazonaws.com/images/65619197-87ca-47ec-a646-d87d61cce1f2.jpg,2008-06-06,On Spot,,,47,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,dagoye al magal,giravity,7.845679741,36.80825156,1733,https://akvoflow-23.s3.amazonaws.com/images/ca5861ff-b937-4dc6-aabe-15476a302b5a.jpg,2006-10-05,On Spot,,,69,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,yero b/kadir,giravity,7.83129643,36.80619467,1825,https://akvoflow-23.s3.amazonaws.com/images/359e16cb-0aea-44ba-a1d7-0e3c5a422f54.jpg,2011-11-04,On Spot,,,52,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,yero she ahimad,giravity,7.834545122,36.81052843,1806,https://akvoflow-23.s3.amazonaws.com/images/838b3196-0bb1-4727-ae6e-99e45d46096c.jpg,2007-08-07,On Spot,,,38,,Spring,No,No,Gravity,,,Non Functional,No,No,No,,No management,,No,,No,,,No,,,No,,No,,
Mana,Kenterii,yero sheeki,giravity,7.836231004,36.81109596,1778,https://akvoflow-23.s3.amazonaws.com/images/c938eb73-aa6e-444c-a487-dc79918371d4.jpg,2007-12-03,On Spot,,,68,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,yero awwal lafa lixe,giravity,7.828120629,36.81515579,1809,https://akvoflow-23.s3.amazonaws.com/images/eb9eff9d-274c-401d-a63c-db62c14a6a4b.jpg,2009-09-04,On Spot,,,65,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,yero alwarri,giravity,7.822002659,36.81357683,2027,https://akvoflow-23.s3.amazonaws.com/images/40aa3ad3-bf5e-4f00-a084-b5902b6dd613.jpg,2006-12-07,On Spot,,,59,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Kenterii,yero coore al galan,giravity,7.818591493,36.81789124,1844,https://akvoflow-23.s3.amazonaws.com/images/2f18e665-4659-4f68-bf97-a7d3e8b78d33.jpg,2006-11-10,On Spot,,,69,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Lammii,basale,b/a/bulgu,7.757134214,36.78201836,1914,https://akvoflow-23.s3.amazonaws.com/images/1f87f6de-df14-4cb4-ad78-a14c8441f69b.jpg,,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2008-12-10,No,2009-11-08,No,,3,No,,2010-10-03,No,,No,,
Mana,Lammii,basale,b/a/godu,7.763323998,36.7789116,1905,https://akvoflow-23.s3.amazonaws.com/images/2cf13db7-8c85-4c94-a3c9-d29824377adb.jpg,1998-05-09,On Spot,,,40,,Spring,No,No,Gravity,,,Functional,No,Yes,Yes,qulqulina nano dhabuu,WASHCO,1997-05-04,No,1986-05-10,No,,3,No,,1996-05-01,No,,No,,
Mana,Lammii,dalle,b/elbu,7.750614979,36.76938163,1944,https://akvoflow-23.s3.amazonaws.com/images/d53cec81-5a6f-4868-bd9f-1ab4ba53bcf7.jpg,2005-11-05,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,Yes,No,,WASHCO,2006-11-01,No,2006-11-06,No,,3,No,,2006-10-02,No,,No,,
Mana,Lammii,dalle,b/ elbu,7.750502075,36.76907938,1958,https://akvoflow-23.s3.amazonaws.com/images/362975d7-f857-4f3c-b912-e3c50313d865.jpg,2008-11-05,On Spot,,,20,,Spring,No,No,Gravity,,,Functional,No,Yes,No,,WASHCO,2009-07-02,No,2010-08-01,No,,2,No,,2010-10-03,No,,No,,
Mana,Lammii,wayyu,b/qullata,7.745768982,36.76802603,1927,https://akvoflow-23.s3.amazonaws.com/images/93133eb3-d28d-43a6-8ed4-5acb2550859a.jpg,2009-12-04,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,Yes,No,,WASHCO,2010-08-02,No,2010-11-01,No,,3,No,,2010-10-06,No,,No,,
Mana,Lammii,wayyu,b/a/dura,7.745760391,36.77093036,1940,https://akvoflow-23.s3.amazonaws.com/images/c6f27fb6-9842-4dcc-a003-db45455b799d.jpg,2008-12-05,On Spot,,,20,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2009-11-02,No,2010-08-03,No,,2,No,,2010-08-05,No,,No,,
Mana,Lammii,dalle,b/elbu,7.648016419,36.84119141,1709,https://akvoflow-23.s3.amazonaws.com/images/8c095d70-9629-4dd8-aa1e-df71109f1701.jpg,2019-12-02,On Spot,,,20,,Spring,Yes,Yes,Gravity,,,Functional,No,Yes,No,,WASHCO,2021-11-17,Yes,2021-04-04,No,,3,No,,2020-04-05,No,,No,,
Mana,Lammii,bassahoo,m/ganbala,7.742680795,36.74609654,2073,https://akvoflow-23.s3.amazonaws.com/images/52b466ae-7c68-44f2-b80b-0e74119a4397.jpg,2007-12-05,On Spot,,,35,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2008-11-02,No,2008-09-06,No,,3,No,,2009-11-01,No,,No,,
Mana,Lammii,bassaho,b/a/dura,7.749779429,36.74413484,2030,https://akvoflow-23.s3.amazonaws.com/images/2e8a69d0-8410-4d67-a90d-4344cd87e594.jpg,2001-11-05,On Spot,,,30,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2002-08-02,No,2002-10-09,No,,2,No,,2003-10-02,No,,No,,
Mana,Lammii,bassahoo,b/kalil/a/fixa,7.751705507,36.74865469,2021,https://akvoflow-23.s3.amazonaws.com/images/bdcd4d41-d8ab-4e4a-b761-5adc446a6b1f.jpg,2004-11-04,On Spot,,,52,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2005-11-02,No,2005-11-08,No,,3,No,,2006-08-01,No,,No,,
Mana,Lammii,bassahoo,b/nagaade,7.75336307,36.75109978,2003,https://akvoflow-23.s3.amazonaws.com/images/c1441850-7063-4e93-829d-eb926522b2be.jpg,2008-12-06,On Spot,,,75,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2009-10-02,No,2009-08-08,No,,3,No,,2010-07-01,No,,No,,
Mana,Lammii,woliso,b/qobboo,7.755855806,36.75413914,1992,https://akvoflow-23.s3.amazonaws.com/images/44b63811-10a7-4ce5-affe-7c0da660a035.jpg,2008-11-05,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,Yes,No,,WASHCO,2009-09-01,No,2009-11-01,No,,3,No,,2010-08-02,No,,No,,
Mana,Lammii,anoole,b/gichoo,7.7484426,36.75920919,1958,https://akvoflow-23.s3.amazonaws.com/images/d0b2e959-1f29-40a0-9593-670c9816511c.jpg,2014-03-04,On Spot,,,25,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2014-03-11,No,2014-09-06,No,,3,No,,2014-10-06,No,,No,,
Mana,Lammii,anoole,c/ a/ fira,7.75243578,36.75868465,1938,https://akvoflow-23.s3.amazonaws.com/images/faed6c0b-94b9-4e8b-adf6-8d18b981a056.jpg,2012-11-05,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2012-02-09,No,2012-10-10,No,,3,No,,2013-11-02,No,,No,,
Mana,Lammii,anoolee,b/a/warii,7.743185763,36.75471188,1952,https://akvoflow-23.s3.amazonaws.com/images/02161a78-910f-46f3-bbaa-372b86a1a697.jpg,2005-10-05,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2005-11-10,No,2006-10-03,No,,2,No,,2006-11-06,No,,No,,
Mana,Lammii,noole,c/cekii,7.774330527,36.75272243,1939,https://akvoflow-23.s3.amazonaws.com/images/7b1aa21f-ab4f-4f11-a002-64d5e51ffcb7.jpg,2001-05-05,On Spot,,,150,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2002-05-03,No,2001-05-10,No,,3,No,,2002-05-09,No,,No,,
Mana,Lammii,noolee,c/a/arabu,7.768254485,36.75244449,1824,https://akvoflow-23.s3.amazonaws.com/images/6834fbdd-2de5-4b2e-9f8b-cfc7e883780b.jpg,2009-11-04,On Spot,,,75,,Spring,Yes,Yes,Gravity,,,Functional,No,No,No,,WASHCO,2010-03-02,No,2010-04-08,No,,3,No,,2010-10-09,No,,No,,
Mana,Lammii,laaloo,abuke,7.765313569,36.75320045,1961,https://akvoflow-23.s3.amazonaws.com/images/eebe3e6c-0bf0-47e0-9e5d-6b13a8e926e5.jpg,2013-05-04,On Spot,,,40,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2013-11-03,No,2013-05-08,No,,3,No,,2013-05-11,No,,No,,
Mana,Lammii,laaloo,b/a/waaqoo,7.758622044,36.75305352,1961,https://akvoflow-23.s3.amazonaws.com/images/2b94cfb8-fc8c-4ed1-9d59-7f6b5713ac56.jpg,2006-05-04,On Spot,,,100,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2006-05-11,No,2007-05-02,No,,3,No,,2007-05-08,No,,No,,
Mana,Lammii,yabbu jama,b/ fincoo /a/ dura,7.77166001,36.77286649,1843,https://akvoflow-23.s3.amazonaws.com/images/7f36b56d-6e47-4dbd-9e9c-62e455d002cb.jpg,2006-05-04,On Spot,,,150,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2006-05-09,No,2007-05-03,No,,3,No,,2007-05-05,No,,No,,
Mana,Lammii,amara,b/ficoo,7.762668408,36.76580943,1942,https://akvoflow-23.s3.amazonaws.com/images/c5edfdb3-16fb-4d9a-a07f-4c20224b0321.jpg,2006-05-05,On Spot,,,63,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2006-05-09,No,2007-05-02,No,,3,No,,2007-05-07,No,,No,,
Mana,Lammii,amaara,c/a/jiruu,7.759361328,36.76036773,1961,https://akvoflow-23.s3.amazonaws.com/images/a144d4e7-b3d3-4dfa-9241-40459c199bbc.jpg,2010-05-05,On Spot,,,60,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2010-05-08,No,2011-05-02,No,,3,No,,2011-05-02,No,,No,,
Mana,Lammii,noolee,b  /bootoo,7.781283692,36.75898137,1925,https://akvoflow-23.s3.amazonaws.com/images/d27bfb34-9342-482b-9e59-188df9a45441.jpg,2007-05-05,On Spot,,,55,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2007-05-09,No,2008-05-02,No,,3,No,,2008-05-07,No,,No,,
Mana,Lammii,noolee,b/ jahii yaabboo,7.782160984,36.75348636,1905,https://akvoflow-23.s3.amazonaws.com/images/21c7f4a0-e1e9-4f61-93cd-7d27201301b0.jpg,2009-05-05,On Spot,,,8,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2009-05-09,No,2010-05-03,No,,3,No,,2010-05-05,No,,No,,
Mana,Lammii,laaloo,hp m/ b/biqiltu,7.76647551,36.74952096,1984,https://akvoflow-23.s3.amazonaws.com/images/dd6ded18-28a0-4e04-8f72-3af24cffc4dd.jpg,2004-05-05,On Spot,,,60,,Hand dug well,No,Yes,Hand pump,Afridev,Man Power,Non Functional,No,No,No,,WASHCO,2004-05-07,No,2005-05-02,No,,3,No,,2005-05-07,No,,No,,
Mana,Lammii,basaho,hand pump,7.743901913,36.7449431,2077,https://akvoflow-23.s3.amazonaws.com/images/0d0507f3-836c-4727-94cf-e3f7e8c48207.jpg,2011-05-04,On Spot,,,15,,Hand dug well,NO,NO,Hand pump,Afridev,Man Power,Non Functional,No,No,No,,WASHCO,2011-05-07,No,2012-05-02,No,,3,No,,2012-05-04,No,,No,,
Mana,Lammii,Nole,Hp.manabbiqiltu nole,7.752204247,36.80671613,1999,,2006-7,On spot,,,125,,Hand dug well,No,No,Hand pump,Afridev,Man Power,Functional,,,,,Other,2006-7,,,,,,,,,,,,,
Mana,Lammii,Nole,Handipampi m/b/ lami,7.751314987,36.81190234,1947,,2004-7,On spot,,,135,,Hand dug well,No,No,Hand pump,Afridev,Man Power,Functional,,,,,Other,2004-7,,,,,,,,,,,,,
Mana,Magaala Biliidaaa,qore zon,giravity,7.785117668,36.80307096,1982,https://akvoflow-23.s3.amazonaws.com/images/c694a50e-527c-42f4-bd25-2f9a5857e1e8.jpg,1987-06-04,On Spot,,,60,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,No,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Magaala Biliidaaa,tocho,gravity,7.793779198,36.80221985,2088,https://akvoflow-23.s3.amazonaws.com/images/d33ce462-3533-4b44-b77f-b1e9d870a9a0.jpg,1996-07-11,On Spot,,,50,,Spring,No,No,Gravity,,,Non Functional,No,No,No,,No management,,No,,No,,,No,,,Yes,,No,,
Mana,Magaala Biliidaaa,tochoo,Electric  preessue,7.793627304,36.80243081,1909,https://akvoflow-23.s3.amazonaws.com/images/3b5f7e1a-3d38-4057-857b-8138943af35f.jpg,1983-02-10,Distribution,18,4,1000,19,Borehole,Yes,Yes,Submersible pump,,Grid,Functional,No,No,No,,WASHCO,1983-11-04,Yes,2014-06-07,Yes,2014-05-09,33,Yes,2008-04-04,2013-09-12,Yes,Metered (Per cubic meter ),Yes,20,
Mana,Magaala Biliidaaa,zoni mantina caffe,giravity,7.807315202,36.79471843,1829,https://akvoflow-23.s3.amazonaws.com/images/b2d20720-5938-4ae3-a22f-a6b552c8a0db.jpg,2014-11-07,On Spot,,,70,,Spring,Yes,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Magaala Biliidaaa,limmubarri busule,giravity,7.797387509,36.79872813,1893,https://akvoflow-23.s3.amazonaws.com/images/c7d12146-34b0-40d4-bda0-5afda300bcea.jpg,1989-08-09,On Spot,,,75,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,,N/A,,No,,,Yes,,,Yes,Metered (per cubic metere),Yes,,
Mana,Mexxii,Dowa,Aba Alanga,7.819238175,36.73998483,1753,https://akvoflow-23.s3.amazonaws.com/images/abc214ba-becf-4003-a1bf-a5b2e61d7229.jpg,2009-11-20,On Spot,,,47,,Spring,No,Yes,Gravity,,,Non Functional,No,No,Yes,mantainance,WASHCO,2019-03-20,No,2020-01-30,No,,3,No,,2019-12-18,No,,No,,
Mana,Mexxii,Dowa,Codo Dowa,7.820378371,36.7473405,1781,https://akvoflow-23.s3.amazonaws.com/images/efa31751-71e7-4099-8ff7-53c2b64fe240.jpg,2008-03-13,On Spot,,,35,,Drilled well (shallow well),No,No,Hand pump,Indian Mark II,Man Power,Functional,No,Yes,Yes,Mantanance,WASHCO,2013-05-16,No,2014-04-03,Yes,,3,No,,,No,,No,,
Mana,Mexxii,Dowa,Aba Giddi,7.810311043,36.74658128,1718,https://akvoflow-23.s3.amazonaws.com/images/36380019-2d9e-40e2-b2a2-38d15fac70e2.jpg,2007-04-05,On Spot,,,65,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2008-02-28,No,2012-03-14,No,,3,No,,,No,,No,,
Mana,Mexxii,Dowa,Aba Macha,7.801165816,36.7438663,1785,https://akvoflow-23.s3.amazonaws.com/images/79289998-2600-4805-a687-9bcb8f116d9d.jpg,2002-04-10,On Spot,,,49,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2006-10-12,No,2011-01-13,No,,3,No,,,No,,No,,
Mana,Mexxii,Meexxii,Abdulkafi,7.789530409,36.74612032,1850,https://akvoflow-23.s3.amazonaws.com/images/01e0890a-6a3c-41de-b687-ef29c70e95bd.jpg,2008-06-20,On Spot,,,49,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2010-10-05,No,2011-06-08,No,,3,No,,,No,,No,,
Mana,Mexxii,Meexxii,Kifile,7.783238627,36.74698696,1910,https://akvoflow-23.s3.amazonaws.com/images/3f2fd30a-bf66-445b-b903-0aad7a97a949.jpg,2006-07-03,On Spot,,,61,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2009-06-17,No,2011-04-05,No,,3,No,,,No,,No,,
Mana,Mexxii,Mexxii,Aba Gissa,7.786777954,36.74414315,1862,https://akvoflow-23.s3.amazonaws.com/images/0eb6c903-8a31-4e76-9794-c8e6598926fb.jpg,2001-07-10,On Spot,,,71,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2010-04-07,No,2011-02-02,No,,3,No,,,No,,No,,
Mana,Mexxii,Mexxii,A/wari,7.786456164,36.73798143,1842,https://akvoflow-23.s3.amazonaws.com/images/03011010-e5f8-4204-aace-6b2d3148c16d.jpg,2001-05-01,On Spot,,,65,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2011-08-18,No,2012-07-10,No,,3,No,,,No,,No,,
Mana,Mexxii,Dowa,Laloo,7.809643293,36.74149186,1786,https://akvoflow-23.s3.amazonaws.com/images/0d8b18d8-23c7-430f-87ff-ecc09410c76c.jpg,2006-06-14,On Spot,,,50,,Spring,No,No,Gravity,,,Partial Functional,No,No,Yes,Maintanance,WASHCO,2007-05-02,No,2009-02-03,No,,3,No,,,No,,No,,
Mana,Mexxii,Buxure,Betekiristana,7.773111984,36.73113388,1918,https://akvoflow-23.s3.amazonaws.com/images/8b71c3f0-6e96-488b-9641-b1a8d093477b.jpg,2002-04-09,On Spot,,,72,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2004-06-08,No,2011-05-24,No,,3,No,,,No,,No,,
Mana,Mexxii,Buxure,Damuse,7.77597028,36.7328402,1955,https://akvoflow-23.s3.amazonaws.com/images/330f9cfb-3f6b-4c7e-be9d-c2818a39c276.jpg,2009-05-06,On Spot,,,62,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2010-03-03,No,2011-06-23,No,,3,No,,,No,,No,,
Mana,Mexxii,Buxure,Algee,7.774419406,36.7440164,1940,https://akvoflow-23.s3.amazonaws.com/images/7ed8958d-8dbd-49a4-a1bd-c1d805cd4a0f.jpg,2003-06-23,On Spot,,,50,,Spring,No,No,Gravity,,,Functional,No,No,Yes,Rihablitation,WASHCO,2004-03-15,No,2011-07-14,No,,3,No,,,No,,No,,
Mana,Mexxii,Buxure,Biloo,7.776028663,36.73707171,1910,https://akvoflow-23.s3.amazonaws.com/images/4436161e-3f12-410c-91ad-b940e0a14f3e.jpg,2005-04-08,On Spot,,,46,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2006-08-02,No,2011-01-17,No,,3,No,,,No,,No,,
Mana,Mexxii,Buxure,Aba Gissa,7.767615302,36.74138302,1968,https://akvoflow-23.s3.amazonaws.com/images/7d4bb330-21aa-4a58-8dc3-d9d327604e26.jpg,2001-04-25,On Spot,,,44,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2004-07-14,No,2011-05-16,No,,3,No,,,No,,No,,
Mana,Mexxii,Buxure,Aba Giddii,7.762902821,36.7386712,1947,https://akvoflow-23.s3.amazonaws.com/images/a898acbd-05a1-4473-ba67-10601472e587.jpg,2004-06-08,On Spot,,,59,,Spring,No,No,Gravity,,,Functional,No,No,No,,WASHCO,2005-04-07,No,2011-02-07,No,,3,No,,,No,,No,,
Mana,Mexxii,Meexii,H/P Faxuulaa ,7.79092,36.7498,1904,,2004-7,On spot,,,25,,Hand dug well,No,No,Hand pump,Afridev,Man Power,Functional,,,,,Other,2004-7,,,,,,,,,,,,,
